X,Y,Z,timestamp
-0.14782715,0.21813965,-0.2088623,24651
-0.14428711,0.29150391,-0.26416016,24656
-0.15783691,0.34985352,-0.28735352,24679
-0.18566895,0.33105469,-0.25,24683
-0.03854369999999999,0.33447266,-0.24365234,24686
-0.01287079,0.37841797,-0.19018555,24699
-0.12927246,0.40307617,-0.22290039,24704
-0.14123535,0.40380859,-0.28979492,24729
-0.17590332,0.49584961,-0.3840332,24738
-0.25415039,0.60107422,-0.52148438,24742
-0.2980957,0.62255859,-0.56298828,24749
-0.29638672,0.65820313,-0.52734375,24755
-0.2467041,0.62841797,-0.3425293,24779
-0.07360839999999999,0.53222656,-0.17504883,24783
0.02706909,0.37109375,-0.08105469,24789
-0.10614014,0.25268555,-0.04049683,24799
-0.31347656,0.32763672,-0.11816406,24803
-0.38574219,0.53466797,-0.20593262,24829
-0.40356445,0.72509766,-0.34326172,24841
-0.40795898,0.68359375,-0.35400391,24845
-0.3137207,0.45581055,-0.2166748,24850
-0.1986084,0.26611328,-0.12402344,24854
-0.15795898,0.19482422,-0.04272461,24879
-0.16320801,0.23071289,-0.02455139,24883
-0.14575195,0.29736328,-0.05026245,24893
-0.06774902,0.40087891,-0.12963867,24899
0.04949951,0.44604492,-0.0914917,24910
0.09008789,0.40014648,0.05206299,24919
0.08508301,0.29467773,0.21728516,24927
0.12078857,0.18884277,0.33666992,24940
0.09838867,0.12597656,0.36279297,24944
-0.01384735,0.08856201,0.26269531,24970
-0.12261963,0.14282227,0.11077881,24973
-0.13537598,0.15539551,0.00613403,24978
-0.00178337,0.07348633,-0.04052734,24990
0.0824585,-0.09094238,0.04473877,24994
0.03031921,-0.18774414,0.13183594,25020
-0.05084229,-0.14208984,0.15905762,25029
-0.15820313,-0.06384277,0.09057617,25033
-0.15563965,-0.02172852,0.08190918,25039
-0.02279663,-0.03250122,0.0881958,25046
0.03059387,-0.06213379,0.09704589999999999,25070
0.07775879,-0.13708496,0.17993164,25074
0.08666992,-0.18688965,0.2265625,25081
0.02909851,-0.25292969,0.26782227,25090
-0.06402588,-0.19921875,0.29858398,25094
-0.07873535,-0.02679443,0.27148438,25120
-0.11608887,0.13244629,0.24023438,25124
-0.15026855,0.15112305,0.17614746,25128
-0.15161133,0.17590332,0.12512207,25140
-0.08435059,0.18786621,0.09942627,25144
-0.01651001,0.13769531,0.13671875,25170
0.03594971,0.05938721,0.19799805,25174
0.04074097,0.03588867,0.20666504,25178
-0.03799438,0.02006531,0.15637207,25190
-0.11022949,0.08111572,0.03768921,25201
-0.18591309,0.2064209,0.00178242,25210
-0.15930176,0.29638672,-0.11151123,25214
-0.06854248,0.29858398,-0.15893555,25240
-0.00568008,0.21142578,-0.11499023,25244
0.04263306,0.20104979999999997,-0.0350647,25252
0.0553894,0.26391602,-0.00744629,25260
0.04925537,0.31591797,-0.03353882,25264
0.00998688,0.30273438,-0.08770752,25291
-0.04360962,0.24243164,-0.07458496,25304
-0.05657959,0.29614258,-0.12695313,25321
-0.01422119,0.39428711,-0.21899414,25326
-0.050354,0.3659668,-0.30102539,25338
-0.06903076,0.27563477,-0.40234375,25354
0.01696777,0.23693848,-0.27661133,25360
0.06506348,0.24804688,-0.14221191,25364
0.00441742,0.23498535,-0.09979248,25368
0.01681519,0.24133301,-0.11541748,25373
0.02963257,0.27636719,-0.25366211,25378
0.03393555,0.26074219,-0.29589844,25401
0.01856995,0.21447754,-0.28979492,25406
-0.06088257,0.25219727,-0.23596191,25423
-0.10498047,0.35498047,-0.25415039,25428
-0.04559326,0.40771484,-0.29956055,25440
-0.00056839,0.3815918,-0.35131836,25446
0.00421906,0.17895508,-0.30859375,25449
0.02613831,0.09118652,-0.19311523,25461
0.00253677,0.14782715,-0.0319519,25474
0.0272522,0.21972656,0.06079102,25481
0.04034424,0.22705078,0.03778076,25492
0.04431152,0.22045898,0.03567505,25502
0.01617432,0.18994141,0.01609802,25508
-0.00409317,0.16601563,0.00183392,25531
0.00547791,0.22570801,0.01698303,25535
0.00685883,0.21594238,0.08489989999999999,25539
-0.01229095,0.11138916,0.16345215,25551
-0.01229095,0.11138916,0.16345215,25560
0.01164246,0.06542969,0.23681641,25571
-0.06732178,0.0803833,0.19958496,25575
-0.09436035,0.13232422,0.14782715,25601
-0.07519531,0.16027832,0.1373291,25612
0.04049683,0.0501709,0.16528320000000002,25615
0.09875488,0.03805542,0.11901855,25621
0.07196045,0.0234375,0.05117798,25629
-0.00034714,0.05703735,0.05596924,25652
-0.0302887,0.13720703,0.18469238,25656
-0.03555298,0.23730469,0.16906738,25659
-0.0005126,0.29833984,0.07342529,25672
0.01565552,0.3347168,0.02775574,25676
0.1026001,0.39453125,0.04489136,25710
0.17175293,0.41381836,0.07733154,25715
0.12890625,0.39672852,0.07177734,25721
-0.23608398,0.89550781,-0.57861328,15696
-0.4934082,1.14941406,-0.66552734,15717
-0.40356445,1.0234375,-0.53173828,15732
-0.00668716,0.66601563,-0.37573242,15738
0.10333252,0.32055664,-0.06738281,15743
0.13159179999999998,0.24475098,0.06222534,15748
0.22290039,0.37255859,0.08441162,15752
0.45068359,0.48046875,-0.023880000000000002,15762
0.48632813,0.27587891,-0.13757324,15767
0.34179688,0.18908691,-0.11560059,15771
0.28857422,0.33056641,-0.18127441,15775
0.39086914,0.34863281,-0.34619141,15782
0.46826172,0.05184937,-0.37597656,15786
0.37451172,-0.22900391,-0.43481445,15791
0.14929199,-0.38354492,-0.39404297,15800
0.14721679999999998,-0.0682373,-0.38305664,15805
0.20129395,-0.01364136,-0.36987305,15829
0.17358398,-0.16723633,-0.33837891,15834
0.17871094,-0.27514648,-0.26538086,15842
0.11181641,-0.29199219,-0.35009766,15850
-0.01334381,-0.14123535,-0.453125,15854
-0.19750977,0.16821289,-0.67773438,15882
-0.19506836,0.30371094,-0.90722656,15887
-0.03979492,0.12207031,-0.77539063,15892
-0.12731934,-0.24841309,-0.56054688,15908
-0.17651367,-0.23999023,-0.44335938,15921
0.02149963,-0.14855957,-0.40966797,15926
0.01276398,-0.35742188,-0.19384766,15931
-0.03071594,-0.296875,-0.23608398,15939
-0.31762695,-0.04394531,-0.44824219,15943
-0.36889648,0.50976563,-0.64257813,15970
-0.14526367,0.57910156,-0.63330078,15974
1.1953125,-0.28686523,-0.6953125,15977
0.87255859,-0.92724609,-0.26293945,15989
-1.11914063,-0.63916016,0.65332031,15993
-0.66162109,-0.44384766,0.66503906,16019
1.05957031,-0.375,0.15527344,16024
1.16210938,0.12298584,-0.01873779,16027
0.78515625,0.40185547,-0.01382446,16039
0.96191406,0.47045898,0.04199219,16069
1.09765625,0.33959961,0.04681396,16075
1.1796875,0.19848633,0.20397949,16089
1.05957031,0.38916016,0.2208252,16093
1.05175781,0.56396484,0.17089844,16119
1.03515625,0.57080078,0.05905151,16124
0.99121094,0.37060547,0.06762695,16129
0.74853516,0.28222656,-0.15490723,16140
0.59765625,0.47827148,-0.55957031,16146
0.57177734,0.62841797,-0.57421875,16171
0.51025391,0.44750977,-0.5078125,16176
0.34692383,0.1751709,-0.40942383,16181
0.15014648,0.07757568,-0.43701172,16191
-0.04418945,0.30297852,-0.57373047,16196
-0.32299805,0.82324219,-0.84814453,16221
-0.33007813,0.82568359,-0.84423828,16226
-0.69677734,1.1953125,-0.78613281,16231
-0.55126953,0.98925781,-0.56494141,16241
-0.55126953,0.98925781,-0.56494141,16246
-0.21887207,-0.37695313,-0.32519531,16271
-0.21887207,-0.37695313,-0.32519531,16276
-0.39111328,0.20812988,0.29272461,16281
-0.18188477,0.19274902,0.23474121,16291
-0.26293945,0.15136719,0.625,16296
-0.30493164,0.05581665,0.85839844,16321
-0.20336914,0.15344238,0.71240234,16326
-0.21386719,0.29223633,0.69238281,16332
0.009552,0.09472656,0.67285156,16341
-0.03369141,-0.20214844,0.67382813,16346
-0.16784668,-0.42431641,0.38964844,16371
-0.05749512,-0.50585938,-0.01716614,16377
-0.29541016,-0.35375977,-0.15026855,16382
-0.95800781,0.35058594,-0.734375,16391
-1.17089844,1.3671875,-1.72460938,16396
-0.91503906,1.67382813,-1.61816406,16421
-0.66113281,1.19921875,-1.23925781,16426
-0.73535156,0.29467773,-0.88330078,16432
-0.76855469,-0.51953125,-0.45678711,16443
-0.703125,-0.84521484,-0.33007813,16449
-0.70019531,-0.63720703,-0.22961426,16463
-0.66455078,-0.1986084,-0.0059166,16468
-0.79931641,0.45239258,-0.22546387,16494
-0.95800781,1.58105469,-0.78564453,16497
-1.15820313,2.25390625,-1.13085938,16498
-1.17773438,2.03710938,-0.77441406,16521
-0.93164063,1.07226563,-0.17712402,16525
-0.80078125,0.27954102,0.13769531,16526
-0.82861328,0.296875,0.3359375,16551
-0.77978516,0.48657227,0.31738281,16555
-0.61523438,0.64208984,0.31884766,16556
-0.61279297,0.90673828,0.41113281,16581
-0.88085938,1.20214844,0.69873047,16588
-1.14257813,1.26367188,1.08789063,16589
-1.17871094,1.23632813,1.29785156,16612
-0.91943359,1.05761719,1.2890625,16614
-0.7265625,0.85498047,1.171875,16616
-0.67773438,0.53564453,0.8828125,16643
-0.66992188,0.10290527,0.75683594,16644
-0.62841797,-0.09826660000000001,0.80126953,16645
-0.63867188,0.07873535,0.76855469,16673
-0.70654297,0.54345703,0.69775391,16674
-0.65478516,0.81787109,0.42919922,16675
-0.65771484,0.96044922,0.08404541,16703
-0.76025391,1.12402344,0.04299927,16704
-0.65527344,0.54541016,0.76855469,16706
-0.55566406,-0.08099365,0.97021484,16733
-0.33276367,-0.34375,0.73095703,16734
-0.25219727,-0.37646484,0.41064453,16736
-0.3840332,-0.15356445,0.36669922,16765
-0.43139648,0.21020508,0.21826172,16766
-0.38867188,0.7421875,-0.01098633,16768
-0.43847656,1.01464844,0.14892578,16793
-0.51513672,0.92480469,0.37304688,16794
-0.27636719,0.56738281,0.15258789,16796
-0.11694336,0.17529297,0.27148438,16823
-0.28173828,0.07403564,0.32202148,16824
-0.36767578,0.12976074,0.25488281,16826
-0.17431641,0.19311523,0.1307373,16853
0.11724854,0.18566895,0.03369141,16855
-0.04281616,0.22778320000000005,0.27539063,16856
-0.2376709,0.46142578,0.26489258,16883
-0.06921387,0.38549805,0.12731934,16885
-0.01550293,0.22302246,0.20996094,16886
-0.09259033,0.10931396,0.17321777,16914
-0.00721741,-0.08190918,0.11645508,16916
0.15454102,-0.35302734,-0.12890625,16918
0.17919922,-0.25927734,-0.13452148,16942
0.04159546,0.14282227,0.01773071,16944
-0.01672363,0.20788574,0.05462646,16945
-0.07019043,0.081604,0.20861816,16972
-0.14611816,0.12481689,0.35473633,16973
0.03463745,0.03924561,0.36254883,16974
0.19714355,-0.24658203,0.4128418,17003
-0.01470184,-0.13220215,0.24243164,17005
-0.32470703,0.23937988,0.12597656,17006
-0.39135742,0.37426758,0.04003906,17033
-0.25024414,0.17590332,0.16552734,17035
-0.2421875,-0.04013062,0.09442139,17036
-0.17016602,-0.01766968,-0.05212402,17064
0.01165771,0.07672119,-0.35131836,17065
0.2154541,-0.00881195,-0.56494141,17066
0.07745361,0.00862122,-0.38720703,17094
-0.00511932,0.30444336,-0.19409179999999998,17095
0.01751709,0.60009766,0.02154541,17096
0.11846924,0.49853516,0.07885742,17124
0.24182129,0.27392578,0.01046753,17125
0.16821289,0.32641602,-0.09777832,17126
0.18334961,0.34130859,-0.10876465,17154
0.18505859,0.33837891,-0.11413574,17155
0.18176270000000003,0.18029785,-0.1595459,17157
0.15795898,0.13232422,-0.04693604,17184
0.13012695,0.20690918,0.11901855,17186
0.15576172,0.35449219,0.38623047,17187
0.15576172,0.35449219,0.38623047,17214
0.2565918,0.00058985,0.12792969,17216
0.07373047,-0.06817627,0.32983398,17217
0.03936768,0.1295166,0.52636719,17244
0.25952148,0.11096191,0.22595215,17246
0.24926758,0.15820313,0.03927612,17247
0.26904297,0.14257813,-0.024917599999999998,17274
0.43969727,-0.09509277,0.02668762,17276
0.32421875,0.28198242,0.23864746,17277
0.03131104,0.76171875,0.22485352,17304
0.01098633,0.76318359,0.20043945,17306
-0.15588379,0.94677734,0.43261719,17309
0.09197998,0.69091797,0.19958496,17335
0.33422852,-0.00126457,-0.02027893,17336
-0.19592285,0.38452148,0.24072266,17338
-0.11914063,0.73095703,0.54638672,17363
0.0838623,0.44506836,0.38256836,17364
-0.17736816,0.35083008,0.31494141,17365
-0.18542479999999997,0.25048828,0.4152832,17393
-0.1763916,0.1137085,0.22900391,17394
-0.31445313,0.14221191,-0.01791382,17395
-0.38793945,0.27758789,-0.02577209,17424
-0.31762695,0.34863281,-0.14453125,17426
-0.3190918,0.2800293,-0.16259766,17427
-0.38085938,0.22534179999999995,-0.14245605,17455
-0.41699219,0.31616211,-0.04116821,17456
-0.42944336,0.36157227,0.15075684,17458
-0.52685547,0.21691895,0.38574219,17485
-0.59228516,0.06695557,0.47241211,17486
-0.22937012,-0.42163086,0.50732422,17487
0.09594727,-1.140625,0.94580078,17515
-0.01450348,-1.19140625,0.54296875,17516
-0.09686279,-0.76611328,0.359375,17518
0.08746338,-0.20544434,0.3684082,17543
0.37255859,0.10455322,0.17736816,17544
0.36987305,0.05001831,0.07116699,17545
0.20861816,0.20117188,0.09204102,17573
0.23974609,0.41015625,0.13500977,17574
0.42089844,0.16223145,0.36108398,17575
0.74169922,-0.53710938,0.51171875,17603
0.73291016,-0.52636719,0.43847656,17604
0.71191406,0.39404297,0.30639648,17605
1.02832031,1.28027344,-0.02542114,17637
1.38671875,1.60449219,-0.48095703,17638
1.63574219,1.25195313,-1.45117188,17640
1.81054688,0.82226563,-1.98730469,17671
1.66308594,0.71777344,-2.25976563,17676
1.03125,0.80322266,-2.3203125,17681
0.24975586,0.40698242,-2.265625,17689
-0.26074219,-0.85058594,-1.79785156,17696
-0.51416016,-1.91503906,-1.41894531,17705
-0.59423828,-1.53125,-1.37695313,17722
-0.94238281,-0.2076416,-0.84179688,17729
-1.19726563,0.72119141,-0.18457031,17739
-0.94873047,0.57958984,0.22473145,17755
-0.87548828,0.66552734,0.36865234,17763
-1.12792969,1.56640625,0.78613281,17769
-1.41113281,2.5859375,1.51464844,17776
-1.37597656,2.58007813,1.75292969,17782
-1.10546875,1.17675781,1.40039063,17804
-1.46582031,0.42797852,1.02148438,17808
-1.38183594,0.4765625,0.33374023,17812
-0.86816406,0.36157227,0.07653809,17824
-0.34106445,-0.14807129,0.20361328,17842
-0.22131348,-0.3581543,0.2878418,17847
-0.16516113,-0.11505127,0.41186523,17851
-0.14453125,0.16064453,1.0078125,17874
-0.09606934,0.00748062,1.234375,17893
0.13916016,-0.56494141,0.68212891,17910
-0.02418518,-0.95068359,0.64013672,17915
0.07092285,-0.99951172,0.70361328,17919
0.45288086,-0.80859375,0.23376465,17923
0.53955078,-0.65673828,0.04669189,17927
0.28442383,-0.49414063,0.2800293,17934
0.27807617,-0.29467773,0.26391602,17944
0.46630859,-0.10162354,0.15991211,17954
0.41674805,-0.06335449,0.00061941,17958
0.30444336,0.02403259,-0.27880859,17984
0.11053467,0.18237305,-0.58447266,17996
0.1083374,-0.06195068,-0.47558594,18013
0.17700195,-0.35717773,-0.13513184,18018
0.22155762,-0.42675781,-0.30053711,18021
0.3059082,-0.23791504,-0.359375,18030
0.42700195,0.12432861,-0.22045898,18035
0.49072266,0.54052734,-0.09686279,18047
0.55126953,0.72119141,-0.15148926,18055
0.54296875,0.84375,-0.12438965,18064
0.62011719,1.125,-0.25463867,18075
0.75683594,1.47753906,-0.52001953,18081
0.89160156,1.72363281,-0.67041016,18105
0.97314453,1.67480469,-0.90966797,18115
1.08789063,1.20214844,-0.94580078,18133
1.15722656,0.45288086,-0.89355469,18138
1.17480469,0.45922852,-0.84326172,18150
0.98046875,0.01672363,-0.74121094,18167
0.72412109,-0.07324219,-0.64355469,18172
0.36816406,-0.25512695,-0.57763672,18176
0.36816406,-0.25512695,-0.57763672,18184
-0.16040039,-0.9453125,-0.60009766,18189
-0.30419922,-1.3203125,-0.55078125,18193
-0.48876953,-1.74121094,-0.26855469,18205
-0.39111328,-2.078125,-0.00121212,18213
-0.26098633,-1.99511719,0.40380859,18225
-0.39355469,-1.25,0.81982422,18229
-0.52246094,-0.56689453,0.89013672,18255
-0.35253906,-0.61083984,0.74609375,18259
-0.06890869,-1.0,0.49291992,18263
0.25610352,-1.45703125,0.43652344,18275
0.45336914,-1.77246094,0.76904297,18279
0.3293457,-1.94238281,1.29101563,18305
0.41967773,-2.66210938,1.265625,18321
0.61376953,-3.44140625,0.74414063,18325
0.63964844,-3.4921875,0.56445313,18330
0.85742188,-3.15234375,0.62744141,18334
1.38378906,-2.40234375,0.75244141,18346
1.79101563,-1.88378906,0.73632813,18355
1.79980469,-1.33300781,0.71923828,18366
1.80859375,-0.85107422,0.68310547,18370
2.02539063,-0.62792969,0.68457031,18396
2.21289063,-0.36499023,0.61767578,18400
2.42382813,-0.26123047,0.65332031,18406
2.62695313,-0.42138672,0.73046875,18416
2.6875,-0.40722656,0.68798828,18423
2.56640625,-0.16528320000000002,0.73095703,18436
2.359375,0.08959961,0.60595703,18440
2.28515625,0.31860352,0.50878906,18466
2.30859375,0.36206055,0.3371582,18475
2.26171875,0.4621582,0.16625977,18492
2.20507813,0.62597656,-0.10650635,18497
2.14257813,0.97558594,-0.46118164,18509
2.03710938,1.41601563,-0.6953125,18513
1.87109375,1.72949219,-0.82617188,18518
1.79980469,1.72949219,-0.95166016,18526
1.81347656,1.64355469,-1.09277344,18536
1.71972656,1.57324219,-1.09082031,18543
1.53808594,1.37304688,-1.23632813,18566
1.42578125,1.12207031,-1.328125,18576
1.29589844,0.92529297,-1.46484375,18595
1.10839844,0.83691406,-1.65625,18600
0.96972656,0.97509766,-1.86132813,18612
0.78173828,1.28710938,-2.06835938,18629
0.57128906,1.64550781,-2.06640625,18634
0.34472656,2.01171875,-1.79394531,18646
0.16040039,2.41015625,-1.67382813,18663
0.04699707,2.55078125,-1.62109375,18668
-0.12548828,2.06445313,-1.63378906,18673
-0.38574219,1.41113281,-1.90136719,18677
-0.68701172,0.90771484,-1.98828125,18681
-0.89013672,0.55322266,-1.83496094,18687
-0.99023438,0.69970703,-1.6875,18691
-1.21191406,1.15527344,-1.53222656,18717
-1.49707031,1.796875,-1.25292969,18721
-1.68164063,2.17578125,-0.9140625,18732
-1.8671875,2.14257813,-0.69091797,18737
-1.84375,2.09570313,-0.86376953,18749
-1.81835938,1.9375,-0.90429688,18757
-1.92871094,1.47753906,-0.56738281,18761
-2.13085938,0.90478516,-0.45581055,18787
-2.35742188,0.53466797,-0.29248047,18791
-2.61914063,0.43920898,-0.02218628,18800
-2.73242188,0.27099609,0.13598633,18807
-2.60742188,0.07342529,0.24645996,18817
-2.515625,0.20336914,0.31787109,18827
-2.56054688,0.3581543,0.36083984,18831
-2.62109375,0.45849609,0.33813477,18857
-2.609375,0.57714844,0.39624023,18861
-2.43554688,0.6640625,0.4465332,18869
-2.17773438,0.36303711,0.37890625,18877
-2.0078125,-0.17175293,0.45751953,18881
-1.84179688,-0.59375,0.43920898,18907
-1.71875,-0.68603516,0.54785156,18911
-1.72460938,-0.43505859,0.21777344,18915
-1.62890625,-0.11035156,0.18273926,18927
-1.47851563,0.1307373,0.35327148,18931
-1.22070313,0.27734375,0.34521484,18957
-1.109375,0.34423828,0.42651367,18961
-1.15527344,0.41796875,0.40063477,18971
-1.17675781,0.50878906,0.37060547,18977
-1.21484375,0.40942383,0.45288086,18988
-1.29003906,0.32885742,0.24035645,18998
-1.20117188,0.11968994,-0.00466537,19005
-1.0625,0.04083252,0.13159179999999998,19018
-1.17675781,0.38134766,0.39404297,19022
-1.15332031,0.63085938,0.52197266,19048
-1.15722656,0.55224609,0.52880859,19052
-1.22460938,0.48974609,0.34228516,19057
-1.18457031,0.52001953,0.07373047,19068
-1.09375,0.44921875,-0.05059814,19074
-1.07617188,0.40600586,-0.41259766,19099
-1.19433594,0.38989258,-0.44970703,19102
-1.16015625,0.12408447,0.1114502,19106
-1.1328125,-0.25146484,0.30932617,19118
-1.24902344,-0.48144531,0.30200195,19122
-1.24902344,-0.52197266,0.39697266,19148
-1.24804688,-0.49462891,0.60595703,19160
-1.31445313,-0.33081055,0.65478516,19164
-1.08984375,-0.03097534,0.29003906,19169
-1.04492188,-0.05059814,0.2902832,19176
-0.79736328,0.19873047,-0.19750977,19188
-0.68359375,0.13085938,-0.45849609,19194
-0.62939453,-0.43798828,-0.32519531,19219
-0.59716797,-0.98193359,-0.26123047,19222
-0.51025391,-1.38378906,0.10369873,19228
-0.62597656,-1.43554688,0.32446289,19239
-0.62597656,-1.43554688,0.32446289,19243
-0.88085938,-0.89648438,0.75634766,19269
-1.08886719,-1.05078125,0.93945313,19273
-1.40039063,-1.03125,1.00683594,19280
-1.64160156,-0.54052734,1.02148438,19289
-1.72851563,-0.04083252,0.875,19293
-1.55859375,0.12805176,0.57470703,19319
-1.45019531,0.29907227,0.30322266,19323
-1.23730469,0.18676758,0.20031738,19331
-1.18652344,-0.0188446,0.32568359,19339
-1.42285156,0.15747070000000002,0.39477539,19348
-1.55859375,0.59716797,0.25488281,19359
-1.48828125,1.0078125,0.03817749,19363
-1.25195313,1.27539063,-0.17749023,19389
-0.91796875,1.47265625,-0.37011719,19400
-0.50244141,1.63476563,-0.53515625,19417
-0.06045532,1.62695313,-0.67382813,19422
0.21875,1.29101563,-0.58349609,19434
0.13757324,1.08007813,-0.58251953,19438
-0.06707764,1.33300781,-0.74853516,19443
-0.04187012,1.50390625,-0.81201172,19451
0.16418457,1.46582031,-0.97460938,19460
0.21777344,1.58203125,-1.21484375,19468
0.15209961,1.70996094,-1.46777344,19480
0.11975098,1.68457031,-1.48535156,19484
0.07708739999999999,1.68457031,-1.29492188,19510
0.0715332,1.73632813,-1.15722656,19520
0.07647705,1.83496094,-1.16210938,19524
0.01774597,1.80078125,-1.12792969,19529
0.04104614,1.71679688,-1.32128906,19534
0.22033691,1.64941406,-1.48242188,19561
0.25268555,1.61621094,-1.40039063,19565
0.18945313,1.60351563,-1.39746094,19569
0.21923828,1.62011719,-1.45703125,19580
0.30053711,1.62304688,-1.55078125,19585
0.17272949,1.41015625,-1.51855469,19611
0.04568481,0.93115234,-1.41308594,19615
-0.05395508,0.43383789,-1.34082031,19619
-0.13964844,0.38061523,-1.27832031,19631
-0.15039063,0.42016602,-1.11816406,19635
-0.07037354,0.38183594,-1.04296875,19661
0.11444092,0.17834473,-0.99023438,19665
0.34448242,-0.12207031,-0.87060547,19669
0.47729492,-0.46801758,-0.71289063,19681
0.40991211,-0.69091797,-0.63671875,19685
0.30737305,-0.77050781,-0.71533203,19711
0.36694336,-0.81982422,-0.72167969,19715
0.46533203,-0.77392578,-0.67724609,19720
0.69482422,-0.671875,-0.80322266,19731
0.93554688,-0.64746094,-0.69238281,19735
1.02636719,-0.64404297,-0.37182617,19761
1.09863281,-0.73144531,-0.04849243,19765
1.04199219,-0.77490234,0.15515137,19770
1.05175781,-0.81347656,0.25878906,19781
1.06054688,-0.82714844,0.21972656,19785
1.00683594,-0.64599609,0.08361816,19811
1.11132813,-0.47827148,0.04040527,19816
1.13671875,-0.40893555,0.11968994,19820
1.06933594,-0.31665039,0.16040039,19831
0.98876953,-0.24694824,0.13549805,19836
0.87011719,-0.19738770000000003,0.18164063,19861
0.78857422,-0.21875,0.26757813,19866
0.71679688,-0.35375977,0.32861328,19870
0.65429688,-0.37744141,0.3815918,19882
0.66113281,-0.296875,0.36352539,19886
0.71044922,-0.17211914,0.34326172,19912
0.73144531,-0.09967041,0.37915039,19916
0.78369141,-0.06811523,0.41064453,19921
0.92333984,-0.03488159,0.32617188,19933
1.05664063,0.09814453,0.15002441,19938
1.09179688,0.29052734,-0.13085938,19962
1.08105469,0.34130859,-0.31665039,19968
1.06640625,0.18823242,-0.24462891,19973
1.07128906,0.01076508,-0.15612793,19981
1.07910156,-0.08361816,-0.14746094,19985
0.96630859,-0.16467285,-0.15185547,20013
0.88085938,-0.20849609,-0.09484863,20017
0.83496094,-0.32275391,-0.12524414,20034
0.76904297,-0.44335938,-0.20507813,20039
0.62402344,-0.45532227,-0.24743652,20043
0.45214844,-0.43969727,-0.27075195,20052
0.30395508,-0.43481445,-0.31787109,20068
0.19152832,-0.46899414,-0.35424805,20073
0.16625977,-0.53466797,-0.31787109,20077
0.16821289,-0.73291016,-0.22180176,20102
0.10565186,-0.93212891,-0.23718262,20106
0.05187988,-0.89257813,-0.25561523,20119
0.08563232,-0.66455078,-0.27099609,20124
0.22827148,-0.35839844,-0.30395508,20128
0.47216797,-0.13061523,-0.37060547,20152
0.65917969,0.03894043,-0.50146484,20171
0.84472656,0.13427734,-0.58496094,20177
1.08789063,0.03579712,-0.55273438,20182
1.33496094,-0.13269043,-0.55322266,20186
1.48730469,-0.16198729999999997,-0.72070313,20190
1.72460938,-0.06298828,-0.86865234,20203
1.90722656,-0.18591309,-0.94384766,20222
1.70703125,-0.30078125,-0.421875,20227
1.90039063,-0.84960938,-0.54296875,20239
1.61230469,-1.0078125,-1.04882813,20244
0.99121094,-0.79541016,-0.47314453,20248
1.2734375,-1.06835938,-0.19885254,20273
1.41210938,-1.41992188,-0.35864258,20290
1.02929688,-1.35742188,-0.38598633,20307
0.85009766,-1.15136719,-0.42553711,20312
0.85498047,-1.16113281,-0.44677734,20324
0.71533203,-0.81201172,-0.27905273,20329
0.71533203,-0.81201172,-0.27905273,20341
0.44433594,-0.66455078,-0.13293457,20346
0.34350586,-0.53710938,-0.13098145,20350
0.29785156,-0.43115234,-0.08990479,20358
0.3215332,-0.4362793,-0.01203918,20363
0.33496094,-0.52539063,0.07122803,20373
0.37597656,-1.01953125,0.04309082,20383
0.24267578,-1.26757813,0.00714111,20387
-0.01504517,-0.96386719,-0.06469727,20413
-0.08227539,-0.72167969,-0.20898438,20417
-0.06567383,-0.67822266,-0.45117188,20421
-0.11102295,-0.65234375,-0.578125,20433
-0.18005371,-0.40820313,-0.59570313,20444
-0.14245605,-0.23571777,-0.51953125,20453
-0.10864258,-0.00523376,-0.40209961,20461
-0.08789063,0.15454102,-0.4765625,20473
-0.13183594,0.13525391,-0.3190918,20478
-0.11358643,0.26220703,-0.44287109,20503
-0.07122803,0.31713867,-0.41064453,20507
-0.14526367,0.55566406,-0.24682617,20511
-0.12322998,0.82470703,-0.23669434,20523
-0.11480713,1.02148438,-0.3347168,20529
-0.05950928,1.0625,-0.49902344,20554
-0.06567383,0.95703125,-0.5625,20564
-0.06188965,0.7890625,-0.67431641,20577
-0.11651611,0.66357422,-0.59033203,20583
-0.11413574,0.55810547,-0.56152344,20598
-0.10046387,0.44580078,-0.59179688,20615
-0.25,0.51074219,-0.53662109,20620
-0.39599609,0.79736328,-0.45825195,20632
-0.52880859,1.20703125,-0.51171875,20649
-0.69287109,1.74316406,-0.66699219,20654
-0.9453125,2.04101563,-0.51904297,20658
-0.96142578,1.7265625,-0.40771484,20662
-0.70019531,0.86865234,-0.5,20666
-0.48974609,0.10144043,-0.69189453,20674
-0.57177734,-0.02651978,-0.65087891,20678
-0.73681641,0.49536133,-0.38696289,20704
-0.99707031,1.1640625,-0.45605469,20718
-1.00292969,2.00976563,-0.734375,20735
-0.81445313,2.36132813,-0.67724609,20740
-0.75585938,2.06835938,-0.44287109,20752
-0.66357422,1.890625,-0.27368164,20769
-0.60546875,1.63476563,-0.10955811,20774
-0.52832031,1.05273438,0.28271484,20778
-0.51025391,0.94238281,0.45922852,20786
-0.45263672,1.30175781,0.32617188,20791
-0.98974609,2.26757813,0.13769531,20796
-1.03320313,2.39257813,0.01838684,20800
-0.53076172,1.93457031,-0.14086914,20825
-0.48950195,1.41992188,-0.32714844,20829
-0.95996094,1.17773438,-0.28710938,20833
-1.328125,1.34179688,-0.31884766,20845
-1.22851563,1.46875,-0.47290039,20849
